"SchemaName","TableName","FullName","TableRowCount","LastActivityDate","IsEmpty","LastWeek"
"Grunnsystem","TekstmeldingAbonnementLagTasks","Grunnsystem.TekstmeldingAbonnementLagTasks","2","","False",
"Grunnsystem","TekstmeldingAvsenders","Grunnsystem.TekstmeldingAvsenders","2","","False",
"Grunnsystem","TekstmeldingLagTasks","Grunnsystem.TekstmeldingLagTasks","82","","False",
"Grunnsystem","TekstmeldingMals","Grunnsystem.TekstmeldingMals","37","","False",
"Grunnsystem","TekstmeldingMottakerStatustypeMaps","Grunnsystem.TekstmeldingMottakerStatustypeMaps","20","","False",
"Grunnsystem","TekstmeldingPrioriterings","Grunnsystem.TekstmeldingPrioriterings","7","","False",
"Grunnsystem","TekstmeldingPrioriteringslistes","Grunnsystem.TekstmeldingPrioriteringslistes","3","","False",
"Grunnsystem","TekstmeldingSendTasks","Grunnsystem.TekstmeldingSendTasks","66","","False",
"Grunnsystem","TekstmeldingStatusTasks","Grunnsystem.TekstmeldingStatusTasks","5","","False",
"Grunnsystem","TekstmeldingStatustypeMaps","Grunnsystem.TekstmeldingStatustypeMaps","18","","False",
"Grunnsystem","TelefonnummerHistorikks","Grunnsystem.TelefonnummerHistorikks","0","","True",
"Grunnsystem","UrlOppslags","Grunnsystem.UrlOppslags","0","","True",
"Hendelse","__MigrationHistory","Hendelse.__MigrationHistory","81","","False",
"Hendelse","ArkivInnstillingDokuments","Hendelse.ArkivInnstillingDokuments","0","","True",
"Hendelse","ArkivInnstillingJournals","Hendelse.ArkivInnstillingJournals","0","","True",
"Hendelse","ArkivInnstillingKlasserings","Hendelse.ArkivInnstillingKlasserings","0","","True",
"Hendelse","ArkivInnstillingSaks","Hendelse.ArkivInnstillingSaks","0","","True",
"Hendelse","ChangeLogs","Hendelse.ChangeLogs","7278725","","False",
"Hendelse","DokumentArkivSendTasks","Hendelse.DokumentArkivSendTasks","0","","True",
"Hendelse","DokumentAvsenderArkivs","Hendelse.DokumentAvsenderArkivs","0","","True",
"Hendelse","DokumentAvsenderIngenLeveranses","Hendelse.DokumentAvsenderIngenLeveranses","0","","True",
"Hendelse","DokumentAvsenderLokalUtskrifts","Hendelse.DokumentAvsenderLokalUtskrifts","0","","True",
"Hendelse","DokumentAvsenderManuellUtskrifts","Hendelse.DokumentAvsenderManuellUtskrifts","0","","True",
"Hendelse","DokumentAvsenders","Hendelse.DokumentAvsenders","0","","True",
"Hendelse","DokumentAvsenderSvarUts","Hendelse.DokumentAvsenderSvarUts","0","","True",
"Hendelse","DokumentLagTasks","Hendelse.DokumentLagTasks","0","","True",
"Hendelse","DokumentOppdaterStatusTasks","Hendelse.DokumentOppdaterStatusTasks","0","","True",
"Hendelse","DokumentPrioriterings","Hendelse.DokumentPrioriterings","0","","True",
"Hendelse","DokumentPrioriteringslistes","Hendelse.DokumentPrioriteringslistes","0","","True",
"Hendelse","DokumentSendTasks","Hendelse.DokumentSendTasks","0","","True",
"Hendelse","ForsendelseDokumentArkivs","Hendelse.ForsendelseDokumentArkivs","0","","True",
"Hendelse","ForsendelseDokuments","Hendelse.ForsendelseDokuments","0","","True",
"Hendelse","Forsendelses","Hendelse.Forsendelses","106762","","False",
"Hendelse","ForsendelseTekstmeldings","Hendelse.ForsendelseTekstmeldings","106762","","False",
"Hendelse","HendelseBases","Hendelse.HendelseBases","106762","","False",
"Hendelse","HendelseDokuments","Hendelse.HendelseDokuments","0","","True",
"Hendelse","HendelseKnrDokumentArkivs","Hendelse.HendelseKnrDokumentArkivs","0","","True",
"Hendelse","HendelseKnrDokumentRapports","Hendelse.HendelseKnrDokumentRapports","0","","True",
"Hendelse","HendelseKnrDokuments","Hendelse.HendelseKnrDokuments","0","","True",
"Hendelse","HendelseKnrDokumentVedleggs","Hendelse.HendelseKnrDokumentVedleggs","0","","True",
"Hendelse","HendelseKnrs","Hendelse.HendelseKnrs","35792","","False",
"Hendelse","HendelseKnrStikkords","Hendelse.HendelseKnrStikkords","0","","True",
"Hendelse","HendelseKnrTekstmeldings","Hendelse.HendelseKnrTekstmeldings","35461","","False",
"Hendelse","HendelseMeldings","Hendelse.HendelseMeldings","0","","True",
"Hendelse","HendelseOppgaves","Hendelse.HendelseOppgaves","0","","True",
"Hendelse","HendelseTekstmeldings","Hendelse.HendelseTekstmeldings","106762","","False",
"Hendelse","InnstillingKrrs","Hendelse.InnstillingKrrs","1","","False",
"Hendelse","LeveranseArkivformidlers","Hendelse.LeveranseArkivformidlers","0","","True",
"Hendelse","LeveranseDokumentformidlers","Hendelse.LeveranseDokumentformidlers","0","","True",
"Hendelse","LeveranseLoggDokuments","Hendelse.LeveranseLoggDokuments","0","","True",
"Hendelse","LeveranseLoggs","Hendelse.LeveranseLoggs","105169","","False",
"Hendelse","LeveranseLoggTekstmeldings","Hendelse.LeveranseLoggTekstmeldings","105169","","False",
"Hendelse","Leveranses","Hendelse.Leveranses","95479","","False",
"Hendelse","LeveranseTekstmeldingformidlers","Hendelse.LeveranseTekstmeldingformidlers","95479","","False",
"Hendelse","MottakerIdentitets","Hendelse.MottakerIdentitets","100888","","False",
"Hendelse","MottakerMatrikkeladresses","Hendelse.MottakerMatrikkeladresses","401","","False",
"Hendelse","Mottakers","Hendelse.Mottakers","106762","","False",
"Hendelse","MottakerTelefonnummers","Hendelse.MottakerTelefonnummers","0","","True",
"Hendelse","MottakerUkjents","Hendelse.MottakerUkjents","3","","False",
"Hendelse","MottakerVegadresses","Hendelse.MottakerVegadresses","5470","","False",
"Hendelse","Oppgavetypes","Hendelse.Oppgavetypes","0","","True",
"Hendelse","TekstmeldingAbonnementLagTasks","Hendelse.TekstmeldingAbonnementLagTasks","2","","False",
"Hendelse","TekstmeldingAvsenders","Hendelse.TekstmeldingAvsenders","2","","False",
"Hendelse","TekstmeldingLagTasks","Hendelse.TekstmeldingLagTasks","79","","False",
"Hendelse","TekstmeldingMals","Hendelse.TekstmeldingMals","31","","False",
"Hendelse","TekstmeldingMottakerStatustypeMaps","Hendelse.TekstmeldingMottakerStatustypeMaps","16","","False",
"Hendelse","TekstmeldingPrioriterings","Hendelse.TekstmeldingPrioriterings","7","","False",
"Hendelse","TekstmeldingPrioriteringslistes","Hendelse.TekstmeldingPrioriteringslistes","3","","False",
"Hendelse","TekstmeldingSendTasks","Hendelse.TekstmeldingSendTasks","63","","False",
"Hendelse","TekstmeldingStatustypeMaps","Hendelse.TekstmeldingStatustypeMaps","17","","False",
"Kart","__MigrationHistory","Kart.__MigrationHistory","2","","False",
"Kart","ChangeLogs","Kart.ChangeLogs","0","","True",
"Ordre","__MigrationHistory","Ordre.__MigrationHistory","5","","False",
"Ordre","ArbeidsordreAvtales","Ordre.ArbeidsordreAvtales","0","","True",
"Ordre","ArbeidsordreAvtaletypes","Ordre.ArbeidsordreAvtaletypes","0","","True",
"Ordre","Arbeidsordres","Ordre.Arbeidsordres","0","","True",
"Ordre","ChangeLogs","Ordre.ChangeLogs","0","","True",
"Ordre","Ordrelinjes","Ordre.Ordrelinjes","0","","True",
"Ordre","Ordres","Ordre.Ordres","0","","True",
"Rapport","__MigrationHistory","Rapport.__MigrationHistory","5","","False",
"Rapport","BrukerdefinertRapportInfoes","Rapport.BrukerdefinertRapportInfoes","0","","True",
"Rapport","ChangeLogs","Rapport.ChangeLogs","0","","True",
"Rapport","RapportInfoes","Rapport.RapportInfoes","57","","False",
"Rapport","RapportLayouts","Rapport.RapportLayouts","0","","True",
"Rapport","SystemRapportInfoes","Rapport.SystemRapportInfoes","57","","False",
"Renovasjon","__MigrationHistory","Renovasjon.__MigrationHistory","7","","False",
"Renovasjon","ChangeLogs","Renovasjon.ChangeLogs","101","","False",
"Renovasjon","TekstmeldingAbonnementHendelses","Renovasjon.TekstmeldingAbonnementHendelses","0","","True",
"Renovasjon","VarsleTømmeruteTasks","Renovasjon.VarsleTømmeruteTasks","101","","False",
"System","__MigrationHistory","System.__MigrationHistory","24","","False",
"System","BrukerdefinertRapportInfoes","System.BrukerdefinertRapportInfoes","0","","True",
"System","ChangeLogs","System.ChangeLogs","0","","True",
"System","Kravs","System.Kravs","0","","True",
"System","Locks","System.Locks","14","","False",
"System","Moduls","System.Moduls","0","","True",
"System","RapportInfoes","System.RapportInfoes","58","","False",
"System","RapportLayouts","System.RapportLayouts","0","","True",
"System","Rettighets","System.Rettighets","0","","True",
"System","Rolles","System.Rolles","0","","True",
"System","SystemRapportInfoes","System.SystemRapportInfoes","58","","False",
"System","SystemTaskEngineConnections","System.SystemTaskEngineConnections","83","","False",
"System","SystemTaskHistories","System.SystemTaskHistories","523473","","False",
"System","SystemTaskHistoryCancellationRequests","System.SystemTaskHistoryCancellationRequests","3","","False",
"System","SystemTaskHistoryLogs","System.SystemTaskHistoryLogs","21146550","","False",
"System","SystemTaskRunnings","System.SystemTaskRunnings","28","","False",
"System","SystemTasks","System.SystemTasks","356","","False",
"System","SystemTaskSchedules","System.SystemTaskSchedules","356","","False",
"System","WebBrukerApplikasjons","System.WebBrukerApplikasjons","0","","True",
"System","WebBrukerEksterns","System.WebBrukerEksterns","0","","True",
"System","WebBrukerGruppes","System.WebBrukerGruppes","0","","True",
"System","WebBrukerInnstillings","System.WebBrukerInnstillings","0","","True",
"System","WebBrukerInterns","System.WebBrukerInterns","0","","True",
"System","WebBrukers","System.WebBrukers","0","","True",
"System","WebGruppeModulKravs","System.WebGruppeModulKravs","0","","True",
"System","WebGruppeModuls","System.WebGruppeModuls","0","","True",
"System","WebGruppes","System.WebGruppes","0","","True",
"Vannmåler","__MigrationHistory","Vannmåler.__MigrationHistory","10","","False",
"Vannmåler","ChangeLogs","Vannmåler.ChangeLogs","0","","True",
"Vannmåler","Kjørebok","Vannmåler.Kjørebok","0","","True",
"Vannmåler","KjørebokVannmålerpunkt","Vannmåler.KjørebokVannmålerpunkt","0","","True",
"Vannmåler","MålerpunktAvlesningTasks","Vannmåler.MålerpunktAvlesningTasks","0","","True",
"Vannmåler","MålerpunktHendelse","Vannmåler.MålerpunktHendelse","0","","True",
"Vannmåler","OrdrelinjeVannmålermonterings","Vannmåler.OrdrelinjeVannmålermonterings","0","","True",
"Vannmåler","OrdrelinjeVannmålermonteringTypes","Vannmåler.OrdrelinjeVannmålermonteringTypes","0","","True",
"Vannmåler","OrdreVannmålerpunkts","Vannmåler.OrdreVannmålerpunkts","0","","True",
"Vannmåler","OrdreVannmålerpunktÅrsaks","Vannmåler.OrdreVannmålerpunktÅrsaks","0","","True",
